"Кандидат","Графік","% ЗА","Голосів ЗА","tvo","candidate_url","percent_counted"
"Гайдамака Любомир Анатолійович, самовисування",NA,"1,54","1 079","91","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=15207.html","100,00"
"Терновий Павло Олександрович, ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""",NA,"1,44","1 009","91","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=20450.html","100,00"
"Костиря Інна Олександрівна, самовисування",NA,"1,43","1 005","91","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=20040.html","100,00"
"Бельмега Роман Михайлович, самовисування",NA,"1,11","777","91","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=15785.html","100,00"
"Олексишина Юлія Андріївна, самовисування",NA,"1,02","719","91","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18415.html","100,00"
"Тимофієв Володимир Опанасович, самовисування",NA,"0,80","563","91","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=15784.html","100,00"
"Спіженко Олег Орестович, політична партія ""Громадянська позиція""",NA,"0,72","510","91","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=15406.html","100,00"
"Потапович Віталій Анатолійович, самовисування",NA,"0,61","428","91","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17580.html","100,00"
"Криштафович Орест Ярославович, Політична партія ""УДАР (Український Демократичний Альянс за Реформи) Віталія Кличка""",NA,"0,59","413","91","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19875.html","100,00"
"Притуленко Володимир Олександрович, Політична партія ""Об’єднання ""САМОПОМІЧ""",NA,"0,56","394","91","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17594.html","100,00"
"Семененко Андрій Миколайович, Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""",NA,"0,48","337","91","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21491.html","100,00"
"Гурін Костянтин Олександрович, Аграрна партія України",NA,"0,45","320","91","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21616.html","100,00"
"Захарченко Роман Васильович, самовисування",NA,"0,45","318","91","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=16383.html","100,00"
"Колюх Валерій Вікторович, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",NA,"24,76","18 714","92","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=20834.html","100,00"
"Світовенко Віктор Вікторович, політична партія Всеукраїнське об’єднання ""Батьківщина""",NA,"17,44","13 184","92","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18867.html","100,00"
"Ференець Олександр Борисович, самовисування",NA,"16,33","12 345","92","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=15768.html","100,00"
"Гудзенко Віталій Іванович, самовисування",NA,"16,26","12 294","92","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=15666.html","100,00"
"Бецман Руслан Михайлович, самовисування",NA,"5,42","4 098","92","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=20365.html","100,00"
"Фурдичка Микола Григорович, Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""",NA,"4,45","3 366","92","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19552.html","100,00"
"Джужик Леонід Петрович, самовисування",NA,"4,27","3 229","92","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17482.html","100,00"
"Гудзенко Віктор Іванович, самовисування",NA,"3,43","2 598","92","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18723.html","100,00"
"Деркач Юрій Олексійович, політична партія Всеукраїнське об’єднання ""Свобода""",NA,"2,84","2 153","92","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17563.html","100,00"
"Харута Вадим Григорович, ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""",NA,"2,31","1 753","92","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18457.html","100,00"
"Канюра Олександр Андрійович, Політична партія ""УДАР (Український Демократичний Альянс за Реформи) Віталія Кличка""",NA,"0,75","568","92","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19882.html","100,00"
"Кириченко Юрій Васильович, Аграрна партія України",NA,"0,54","413","92","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21631.html","100,00"
"Поліщук Станіслав Михайлович, Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""",NA,"0,49","374","92","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21498.html","100,00"
"Коваль Михайло Васильович, самовисування",NA,"0,28","213","92","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18459.html","100,00"
"Боярчук Олександр Миколайович, самовисування",NA,"0,23","177","92","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=20621.html","100,00"
"Толочин Олексій Борисович, самовисування",NA,"0,13","100","92","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18408.html","100,00"
"Скороход Анна Костянтинівна, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",NA,"43,89","29 907","93","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=20831.html","100,00"
"Жукотанський Олександр Васильович, самовисування",NA,"15,71","10 704","93","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=15159.html","100,00"
"Кривошея Геннадій Григорович, самовисування",NA,"6,60","4 498","93","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17266.html","100,00"
"Луценко Віктор Миколайович, ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""",NA,"5,16","3 521","93","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18448.html","100,00"
"Мамчур Юлій Валерійович, самовисування",NA,"4,76","3 246","93","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=20331.html","100,00"
"Шевченко Олександр Олександрович, Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""",NA,"4,35","2 970","93","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19563.html","100,00"
"Муравський Олексій Андрійович, політична партія Всеукраїнське об’єднання ""Батьківщина""",NA,"4,26","2 908","93","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19048.html","100,00"
"Зінченко Сергій Вікторович, Аграрна партія України",NA,"2,81","1 916","93","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17901.html","100,00"
"Коломієць Олександр Вікторович, самовисування",NA,"2,74","1 870","93","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=15709.html","100,00"
"Туній Ольга Григорівна, самовисування",NA,"2,40","1 640","93","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=15774.html","100,00"
"Горган Олександр Любомирович, Політична партія ""Європейська Солідарність""",NA,"2,27","1 553","93","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18861.html","100,00"
"Дишлевий Олег Григорович, самовисування",NA,"1,29","880","93","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=15368.html","100,00"
"Шкарівський Вадим Анатолійович, самовисування",NA,"0,87","595","93","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=15257.html","100,00"
"Головін Микола Олексійович, Політична партія ""УДАР (Український Демократичний Альянс за Реформи) Віталія Кличка""",NA,"0,66","451","93","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19892.html","100,00"
"Різатдінова Ганна Сергіївна, самовисування",NA,"0,65","445","93","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17940.html","100,00"
"Донченко Олег Андрійович, самовисування",NA,"0,64","441","93","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18000.html","100,00"
"Герман Борис Степанович, самовисування",NA,"0,58","399","93","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17976.html","100,00"
"Філіппов Олексій Вікторович, Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""",NA,"0,27","188","93","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21424.html","100,00"
"Дубінський Олександр Анатолійович, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",NA,"40,94","30 781","94","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=20829.html","100,00"
"Кононенко Ігор Віталійович, самовисування",NA,"12,01","9 036","94","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17941.html","100,00"
"Ільєнко Лариса Олександрівна, політична партія Всеукраїнське об’єднання ""Батьківщина""",NA,"8,51","6 403","94","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19029.html","100,00"
"Дронов Сергій Сергійович, самовисування",NA,"4,17","3 138","94","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18433.html","100,00"
"Оксаніченко Анна Володимирівна, Політична Партія ""ГОЛОС""",NA,"4,06","3 056","94","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=16455.html","100,00"
"Дубинський Вадим Володимирович, самовисування",NA,"3,45","2 595","94","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=16394.html","100,00"
"Романюк Віктор Миколайович, самовисування",NA,"3,33","2 505","94","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17060.html","100,00"
"Мазепа Сергій Володимирович, Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""",NA,"2,63","1 978","94","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19518.html","100,00"
"Задорожний Сергій Анатолійович, самовисування",NA,"2,52","1 898","94","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19901.html","100,00"
"Тимченко Володимир Костянтинович, ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""",NA,"2,41","1 817","94","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19354.html","100,00"
"Гридько Олексій Олександрович, політична партія Всеукраїнське об’єднання ""Свобода""",NA,"1,62","1 219","94","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21687.html","100,00"
"Новосельцев Жан Вадимович, самовисування",NA,"1,51","1 142","94","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=15451.html","100,00"
"Сабащук Юрій Миколайович, самовисування",NA,"1,43","1 081","94","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17602.html","100,00"
"Дубинський Максим Миколайович, самовисування",NA,"1,25","943","94","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=16152.html","100,00"
"Давітідзе Паата Гурамович, Політична партія ""Об’єднання ""САМОПОМІЧ""",NA,"1,03","778","94","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18472.html","100,00"
"Олкова-Михницька Агнеса Вячеславівна, самовисування",NA,"0,89","671","94","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=16138.html","100,00"
"Неділько Микола Миколайович, Політична партія ""Рух Нових Сил Михайла Саакашвілі""",NA,"0,82","617","94","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21295.html","100,00"
"Поповіченко Олександр Михайлович, Політична партія ""Сила Людей""",NA,"0,66","500","94","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=20014.html","100,00"
