"District","9.К-сть виборців, які взяли участь у голосуванні","Богомолець","Бойко","Гриненко","Гриценко","Добкін","Клименко","Коновалюк","Кузьмін","Куйбіда","Ляшко","Маломуж","Порошенко","Рабінович","Саранов","Симоненко","Тимошенко","Тігіпко","Тягнибок","Цушко","Шкіряк","Ярош"
207,906,9,0,2,17,0,0,0,1,0,91,4,466,2,0,2,277,2,19,0,1,2
207,514,5,0,0,7,0,0,2,0,0,55,1,254,1,0,1,172,5,7,0,0,0
207,297,1,0,0,0,1,0,0,0,1,25,1,134,1,1,2,124,4,0,0,0,2
207,672,4,0,5,15,0,2,2,0,2,107,0,317,4,2,1,172,3,17,1,0,0
207,864,6,1,2,12,3,1,0,0,0,62,0,565,3,0,4,129,15,46,1,0,4
207,1063,14,2,1,18,0,0,0,0,0,96,0,563,7,0,4,327,14,9,0,0,2
207,1263,26,2,7,84,6,0,1,0,0,179,0,686,13,0,13,168,40,15,0,0,4
207,922,15,1,0,66,2,0,1,0,0,138,2,459,8,1,10,155,32,14,0,0,5
207,782,13,2,3,43,1,0,0,0,1,136,1,386,17,1,3,145,12,6,0,0,2
207,302,1,0,4,18,1,1,0,0,2,56,0,131,2,0,4,68,5,3,0,1,1
207,980,16,3,0,52,5,2,1,0,0,233,0,463,7,0,15,144,7,13,0,1,3
207,511,7,0,0,12,4,0,0,0,1,95,0,206,11,0,3,145,10,6,0,0,3
207,144,2,0,0,5,0,0,1,0,0,18,1,62,1,0,1,46,4,0,0,0,0
207,694,13,0,4,28,1,0,0,0,1,141,1,234,8,0,7,221,13,8,0,0,4
207,393,6,0,0,9,3,0,0,2,0,72,0,226,3,0,2,55,5,6,0,0,1
207,585,4,1,3,19,0,0,0,0,0,107,3,239,3,1,3,169,16,7,0,1,3
207,476,9,0,5,20,3,0,1,0,0,120,0,210,2,0,5,76,17,0,0,0,1
207,276,11,1,5,8,0,0,1,0,0,35,0,151,1,0,1,47,8,6,0,0,1
207,596,4,0,0,26,5,0,4,0,1,76,0,346,6,1,4,100,13,6,0,0,1
207,603,4,1,6,44,0,1,0,0,0,82,0,244,3,1,5,198,6,4,0,0,1
207,859,8,1,2,15,4,2,2,0,0,82,0,497,1,0,4,216,11,6,0,0,1
207,1364,24,0,6,48,4,2,2,1,1,289,0,655,19,0,13,231,35,8,0,0,10
207,477,4,0,2,10,0,0,1,0,0,51,0,229,1,0,6,120,30,13,0,0,0
207,291,1,2,1,15,2,0,0,0,0,36,0,148,5,0,1,69,0,4,0,0,0
207,812,3,2,1,12,0,0,1,0,2,90,1,474,10,0,3,191,8,8,0,0,1
207,115,0,0,1,2,0,0,0,1,0,13,0,48,0,0,0,44,6,0,0,0,0
207,1020,18,1,5,26,2,1,0,0,0,137,2,439,15,2,0,325,19,8,0,0,6
207,597,3,0,3,26,1,0,0,0,0,84,0,279,5,0,3,174,9,6,0,0,0
207,307,18,0,4,17,1,0,0,0,0,59,0,82,9,0,6,98,5,0,0,0,4
207,247,4,1,1,5,0,0,0,0,0,37,2,140,7,1,3,33,2,3,0,0,0
207,746,6,3,3,18,3,0,0,1,0,110,0,352,2,0,10,198,27,3,0,0,3
207,220,0,1,1,11,2,0,0,0,0,59,1,113,0,0,0,20,3,3,0,0,0
207,788,35,3,5,69,7,2,0,2,2,130,1,307,18,0,8,135,33,12,0,0,1
207,744,10,0,2,30,2,0,0,0,1,175,0,254,6,0,13,197,24,11,0,0,6
207,401,4,1,3,10,4,0,0,0,0,60,1,182,0,0,7,115,8,0,0,0,1
207,733,7,2,3,20,0,0,0,0,0,130,0,366,0,1,5,172,15,8,1,0,1
207,186,1,0,2,7,0,0,0,0,0,47,1,71,0,0,2,49,3,0,0,0,0
207,781,13,8,0,22,3,0,1,0,0,177,3,316,13,0,6,173,25,1,0,1,1
207,887,12,0,7,49,4,0,5,0,1,162,1,244,6,0,0,352,16,6,1,0,7
207,193,0,0,0,7,1,0,0,1,0,46,0,92,2,0,2,34,1,2,0,1,1
207,1351,24,0,4,70,5,0,5,1,0,143,1,809,26,0,34,155,42,20,0,0,3
207,1030,18,2,0,60,3,0,1,1,0,161,1,615,19,2,16,72,29,7,0,0,5
207,1364,21,0,7,73,4,0,0,2,2,173,1,816,25,2,26,142,26,11,0,0,4
207,593,5,1,1,26,1,0,2,0,0,94,0,353,7,0,10,64,7,13,1,0,0
207,1371,6,0,10,56,9,0,5,1,1,288,1,810,19,0,14,82,29,9,2,0,1
207,333,1,0,0,15,1,0,0,0,0,61,1,149,3,0,5,78,15,0,1,0,1
207,771,8,2,5,21,8,0,1,0,0,92,1,392,9,0,11,195,10,3,0,0,2
207,903,12,2,4,39,3,0,1,2,1,121,1,554,10,2,1,105,19,10,1,1,1
207,839,10,12,5,27,0,0,0,1,0,134,2,492,17,0,5,89,22,5,2,0,2
207,112,3,1,2,3,0,0,0,0,0,11,1,53,2,1,9,12,12,0,0,1,1
207,617,3,0,2,32,3,0,1,0,0,86,2,390,5,0,3,67,7,4,1,0,2
207,353,0,4,1,10,2,4,2,0,0,33,0,189,7,0,6,74,10,4,0,1,1
207,679,12,1,6,37,2,0,1,1,0,78,2,374,7,0,0,114,13,9,0,0,2
207,775,8,0,0,10,20,1,12,0,0,35,1,254,29,2,35,13,316,10,0,1,4
207,1084,6,3,5,42,12,0,0,0,0,231,0,581,16,0,13,101,28,9,2,0,0
207,616,3,0,3,15,4,1,1,0,0,147,0,272,7,0,3,116,16,20,3,1,0
207,552,3,0,5,31,4,0,0,1,0,42,2,365,5,0,3,55,25,3,0,0,3
207,856,26,2,0,32,0,0,2,0,2,172,3,434,12,0,7,137,19,1,0,0,2
207,327,7,1,4,8,1,0,0,0,0,74,2,139,7,1,11,43,23,0,1,0,2
207,1172,5,2,3,65,3,0,0,0,0,355,2,583,22,1,8,73,19,8,2,0,2
207,481,2,1,2,8,4,1,0,0,0,114,0,203,11,0,3,105,16,7,0,0,1
207,160,4,0,0,2,0,0,0,0,0,20,1,90,6,0,1,19,12,1,0,0,1
207,575,10,2,3,16,3,1,1,0,1,108,0,306,12,0,3,90,11,1,0,0,3
207,1265,18,2,3,48,8,0,0,0,1,254,0,660,20,0,17,159,42,9,0,0,9
207,1077,17,0,4,28,2,0,1,3,0,209,1,598,16,0,7,140,22,5,0,0,6
207,751,7,3,5,21,0,0,1,0,0,121,0,336,5,0,6,216,15,2,0,0,6
207,834,4,0,3,43,5,0,2,0,0,127,0,443,7,0,5,141,21,18,1,0,0
207,866,4,1,1,71,4,0,2,1,0,167,2,324,9,1,6,247,8,8,0,0,2
207,784,11,1,4,9,0,0,0,0,0,92,0,424,9,0,12,177,31,1,0,0,1
207,1078,15,12,3,5,4,2,1,2,1,32,2,485,12,0,8,391,20,8,1,0,18
207,1361,42,2,7,87,6,0,5,3,2,112,2,854,28,0,9,144,28,11,0,0,7
207,1238,43,2,6,86,2,1,5,0,0,99,2,742,31,2,19,120,44,13,0,1,8
207,1227,46,0,2,79,10,0,1,0,0,101,4,748,37,0,11,127,30,6,0,0,8
207,928,21,5,3,60,2,0,2,2,0,98,2,541,21,0,2,109,29,10,0,1,9
207,519,4,0,2,10,1,0,1,0,0,76,2,307,10,0,8,83,5,2,0,0,2
207,325,5,0,1,14,4,0,0,0,0,39,0,177,13,0,1,58,10,1,0,0,1
207,540,20,1,0,9,6,1,2,0,1,47,1,229,6,1,7,118,56,8,0,0,2
207,77,2,0,0,2,0,0,0,0,0,6,0,38,1,0,2,11,12,3,0,0,0
207,808,6,2,0,17,4,0,0,0,1,132,0,491,12,0,5,109,9,8,1,0,5
207,775,7,1,0,16,1,0,0,0,0,137,0,450,4,1,6,76,57,2,0,0,2
207,302,4,1,1,7,0,0,0,0,1,68,4,142,2,0,2,44,16,3,1,0,1
207,231,0,0,1,5,0,0,0,0,0,26,1,154,2,0,2,27,4,4,0,0,1
207,73,2,2,0,4,0,0,0,0,0,14,1,22,8,0,1,17,0,0,0,0,1
207,1090,10,0,6,40,0,0,0,0,0,153,0,661,8,0,8,154,12,14,0,0,13
207,504,3,0,0,5,2,0,0,1,0,61,0,317,3,0,3,82,8,6,0,1,1
207,684,9,1,0,8,2,0,0,0,0,81,4,424,6,1,2,108,21,4,1,1,6
207,745,11,0,2,29,0,0,0,1,0,114,3,452,12,0,5,94,13,2,0,0,5
207,625,13,0,1,11,0,0,0,0,1,113,1,371,7,0,5,69,18,3,0,0,4
207,211,4,0,0,1,1,1,0,0,0,21,0,146,1,0,0,29,1,5,0,0,0
207,627,6,1,3,14,1,0,1,1,0,124,1,353,5,0,7,87,9,1,1,0,0
207,567,5,3,1,15,4,0,2,0,1,182,3,237,6,0,1,86,8,4,0,0,3
207,858,19,1,3,20,1,0,1,1,0,141,2,493,11,0,4,133,11,4,0,1,5
207,868,9,4,0,23,3,0,2,0,0,140,1,497,6,0,9,142,16,2,1,0,1
207,850,17,1,1,23,1,0,0,1,0,165,4,470,3,0,7,127,9,3,0,0,3
207,849,8,8,3,13,4,0,0,0,0,89,2,583,6,0,9,49,42,4,2,0,5
207,1118,11,4,5,11,5,0,0,0,0,129,2,715,9,0,8,122,62,9,0,0,2
207,85,0,1,0,1,0,0,0,0,0,15,0,42,5,0,0,15,4,0,0,0,1
207,819,2,2,2,31,4,0,1,0,0,60,2,521,2,0,3,149,9,12,0,0,2
207,527,8,2,3,18,0,0,0,0,1,51,5,282,9,0,7,86,45,3,0,0,1
207,947,10,4,1,18,2,0,0,0,0,104,1,601,12,0,3,153,12,6,0,0,7
207,248,0,0,0,1,0,0,0,0,0,38,0,157,0,0,1,40,7,4,0,0,0
207,1401,11,0,4,25,1,1,2,0,0,166,0,957,3,1,6,171,27,4,0,0,4
207,266,2,0,2,7,0,0,0,0,0,23,0,131,2,0,3,83,11,0,0,1,0
207,611,14,0,0,5,0,0,0,0,0,55,0,316,13,0,0,125,40,10,0,0,0
207,963,4,0,0,7,0,1,1,1,1,101,0,563,3,0,5,245,12,5,0,0,3
207,679,4,0,1,11,0,0,1,0,3,124,2,333,10,0,2,140,24,20,0,0,1
207,409,2,0,2,20,2,0,0,0,0,41,1,238,11,0,5,76,6,1,1,0,0
207,565,16,0,3,14,1,1,0,1,0,86,1,293,9,0,2,106,19,8,0,0,1
207,639,4,0,1,14,6,0,2,0,1,65,0,415,3,0,5,95,14,4,0,0,2
207,658,5,2,2,10,1,1,0,1,0,57,2,438,2,0,3,98,23,3,0,0,2
207,226,2,0,0,2,1,0,0,1,0,42,0,124,1,0,1,35,7,1,0,0,2
207,456,11,2,3,10,0,0,0,0,0,52,0,228,11,1,9,81,25,13,1,0,0
207,799,3,1,5,17,1,0,0,0,0,81,1,497,6,0,5,142,11,14,1,0,1
207,568,3,0,2,19,1,0,0,0,0,99,0,267,6,1,12,128,11,6,0,0,0
207,1437,12,2,0,38,3,0,2,0,1,193,1,918,13,0,15,164,31,16,0,0,3
207,750,7,3,6,8,3,0,5,1,0,148,0,454,4,0,7,70,18,3,1,1,5
207,575,6,0,0,21,0,0,0,0,0,49,0,373,0,0,7,53,40,26,0,0,0
207,1223,21,2,4,79,12,0,2,3,1,143,3,693,33,0,16,141,48,6,0,0,3
207,1195,23,0,6,84,4,2,6,3,0,113,4,710,25,0,13,117,52,10,0,0,8
207,1216,28,2,13,52,5,1,2,0,2,114,1,744,20,0,9,158,37,5,0,0,9
207,1417,31,0,8,83,7,0,3,1,0,103,2,943,28,0,5,140,25,5,0,0,14
207,57,1,1,0,3,0,0,0,0,0,8,1,30,0,1,2,5,3,0,1,0,0
208,239,2,2,0,2,0,2,1,0,0,34,1,58,3,0,1,113,5,4,0,0,1
208,1008,20,1,6,118,12,0,3,0,1,103,1,499,14,1,25,125,47,8,0,0,10
208,1008,26,3,3,87,15,0,3,2,1,75,5,540,29,0,15,122,59,10,0,0,7
208,1177,33,5,12,119,20,0,5,1,1,98,1,580,29,0,41,113,74,20,0,0,8
208,1091,21,5,3,79,14,0,13,5,1,93,3,559,31,0,25,143,58,13,0,0,9
208,1034,28,0,2,59,17,0,5,0,2,122,5,550,20,0,21,107,56,6,1,0,10
208,1047,15,2,5,78,22,0,4,3,1,91,1,561,18,0,29,122,72,10,1,0,5
208,1107,35,4,3,96,18,0,7,1,0,76,2,583,33,1,28,147,49,8,0,0,6
208,1532,44,0,4,147,18,1,3,2,1,142,2,816,22,0,34,172,83,11,1,0,14
208,1129,24,1,7,71,22,0,5,0,2,112,2,611,23,0,22,133,66,11,0,1,5
208,926,29,1,3,54,15,0,2,1,0,91,1,518,28,0,14,81,57,8,1,0,15
208,1249,26,1,7,100,12,0,3,0,1,112,1,688,19,1,17,142,84,18,1,0,11
208,1282,30,1,0,107,29,0,7,1,0,110,1,667,27,0,26,158,77,14,0,0,11
208,1374,32,3,8,132,15,1,16,0,1,144,0,678,33,0,28,174,69,15,1,1,10
208,1082,22,2,3,85,14,0,4,0,2,93,0,596,26,0,15,142,48,12,1,0,7
208,1482,36,6,4,120,19,0,11,0,0,236,1,724,21,0,23,158,78,8,0,0,17
208,1534,19,1,7,127,17,0,5,2,0,136,1,896,24,0,18,196,49,12,0,0,10
208,1400,24,1,4,127,7,0,8,0,0,159,0,775,33,0,8,163,55,10,0,1,13
208,789,12,0,4,58,11,0,2,0,0,91,0,402,21,0,5,114,38,9,1,0,7
208,1126,25,1,3,89,11,0,5,0,0,124,0,589,24,0,11,150,57,15,0,1,11
208,1356,19,1,1,92,13,0,4,2,1,156,1,744,23,1,18,196,42,13,1,0,16
208,1418,25,3,8,133,12,1,3,2,0,143,4,695,30,2,35,210,74,10,1,0,11
208,1459,24,3,5,135,20,0,10,5,1,207,4,701,25,1,29,204,57,12,0,0,4
208,1548,36,1,3,123,21,0,5,0,1,177,1,821,16,1,19,224,65,10,0,0,8
208,1291,26,3,9,99,17,0,5,0,0,146,2,667,18,0,16,165,80,8,2,0,10
208,1612,33,0,5,120,16,0,4,0,2,149,2,877,39,0,27,202,91,18,0,0,11
208,1366,26,1,4,130,25,1,15,0,0,138,1,642,36,0,22,232,55,12,0,0,8
208,1456,22,2,8,119,18,0,15,1,1,126,1,805,21,0,25,187,65,15,0,0,8
208,1418,39,2,4,105,27,0,5,3,0,108,3,754,26,0,32,188,86,13,0,0,7
208,1519,30,0,4,107,27,0,0,0,1,149,1,829,27,0,36,190,82,12,0,1,11
208,1594,43,4,2,143,29,0,10,1,1,145,5,811,27,1,22,206,99,14,1,0,8
208,1260,34,0,0,121,22,1,10,1,0,97,3,645,21,1,35,171,59,16,1,0,11
208,1670,29,2,7,144,29,0,4,2,1,169,2,863,19,0,32,234,85,17,1,0,9
208,1368,26,3,3,137,34,0,12,5,1,120,2,707,19,1,34,143,88,15,0,0,6
208,957,18,2,7,123,4,0,2,1,1,88,1,486,15,1,11,114,52,10,0,1,3
208,1352,27,2,7,101,17,0,3,0,0,188,0,669,26,0,7,203,48,26,0,0,15
208,1484,45,1,8,134,15,1,8,0,1,184,3,704,25,0,29,232,59,11,0,0,14
208,870,15,1,2,65,10,0,4,1,0,165,0,393,15,0,6,137,34,6,1,0,3
208,977,15,0,8,75,7,0,2,2,1,154,2,485,14,0,10,140,38,8,2,0,1
208,1385,27,1,3,115,27,1,6,0,0,135,0,736,32,0,6,217,40,19,0,0,6
208,1434,30,1,4,105,19,0,3,1,1,211,3,708,19,2,25,218,48,10,1,0,10
208,1576,32,1,12,146,15,1,9,0,2,138,3,860,28,0,13,215,67,8,0,0,7
208,1424,35,1,0,132,16,0,2,2,1,128,0,814,23,1,16,149,65,14,2,0,10
208,1541,37,0,11,137,18,0,11,1,1,168,3,771,35,0,18,220,67,15,0,0,11
208,921,16,1,6,84,11,1,4,0,0,82,0,477,15,0,19,121,52,13,1,0,7
208,1518,33,2,7,131,23,0,9,2,0,154,1,812,21,0,27,181,76,10,0,0,6
208,1467,37,2,6,117,26,0,13,3,1,154,4,725,34,1,39,182,89,12,0,0,8
208,1519,38,3,5,115,25,0,6,0,0,145,4,847,23,0,18,176,76,13,1,1,12
208,1271,31,2,7,91,12,0,7,0,1,154,0,742,9,0,10,134,42,12,0,0,11
208,1482,26,4,5,111,17,0,8,0,4,173,2,747,30,0,36,207,68,15,1,1,8
208,1343,22,2,5,150,21,0,6,2,0,177,2,683,26,1,11,168,37,11,0,2,7
208,853,24,0,7,57,8,0,0,0,1,75,1,550,3,0,4,87,22,6,1,0,1
208,1301,23,1,1,93,18,0,0,1,0,115,1,733,34,1,25,162,60,10,0,1,6
208,1485,27,1,7,118,15,1,3,0,1,144,1,822,36,0,20,181,64,12,1,0,11
208,1208,30,3,1,101,30,0,6,3,0,111,2,623,28,1,37,125,78,7,0,0,5
208,1563,23,3,9,129,16,0,2,0,1,164,2,854,28,0,19,199,70,18,0,0,6
208,1490,30,2,6,124,22,0,6,0,0,161,2,803,24,0,24,193,60,8,1,0,8
208,1453,36,2,3,132,16,0,2,1,0,148,5,791,29,2,21,181,51,10,1,0,4
208,1490,33,1,0,138,15,0,4,0,2,195,0,729,21,0,20,240,50,13,0,1,12
208,937,13,2,5,68,14,1,7,2,1,113,0,449,35,0,21,121,55,8,1,1,6
208,1506,21,0,4,147,24,0,3,0,0,178,1,769,36,1,18,206,60,13,0,0,10
208,1467,28,6,6,163,16,0,6,4,1,138,4,770,27,0,13,159,87,9,0,0,11
208,1540,31,0,4,227,16,0,5,5,1,130,1,770,39,0,14,155,100,9,2,0,9
208,1542,22,0,8,176,17,1,5,0,1,187,1,761,32,0,20,187,70,18,1,0,9
208,1358,27,0,8,138,15,1,6,0,0,193,2,633,16,2,23,202,61,9,1,0,2
208,1576,34,3,11,124,26,2,6,0,0,171,2,756,19,0,20,296,63,11,2,0,12
208,1277,26,3,6,108,6,0,4,1,1,213,0,595,18,0,7,223,41,6,0,0,4
208,1483,28,1,4,120,20,0,5,0,2,194,0,769,20,0,14,227,42,9,0,1,11
208,54,0,1,0,2,3,0,0,0,0,5,0,26,1,0,4,8,3,1,0,0,0
208,88,0,1,0,4,1,0,0,0,1,11,1,49,0,0,1,14,2,1,0,1,0
208,47,0,0,0,3,2,0,0,0,0,9,0,16,0,0,0,13,3,1,0,0,0
208,312,6,1,4,26,6,1,1,0,0,33,0,151,9,0,8,43,14,4,0,0,1
208,64,0,0,1,9,1,0,0,0,0,8,0,30,0,0,1,11,2,1,0,0,0
208,63,3,1,0,3,3,0,0,0,0,7,0,32,0,0,1,9,3,1,0,0,0
208,269,7,0,1,15,4,0,0,1,0,54,0,116,5,0,7,46,6,2,0,2,0
208,30,1,0,0,0,1,0,0,0,0,2,0,15,0,0,0,8,1,2,0,0,0
208,96,1,0,1,9,1,0,0,0,0,10,0,50,3,0,2,12,4,2,0,0,0
208,34,0,0,2,4,2,0,0,0,0,2,0,12,3,0,1,6,1,1,0,0,0
208,89,2,1,2,6,2,0,0,0,1,16,0,25,5,0,1,17,6,1,0,0,2
208,1160,25,1,6,87,17,1,7,1,0,110,0,591,39,0,19,162,46,14,1,1,18
208,872,18,1,1,52,11,0,6,0,0,75,1,494,17,0,14,117,39,7,3,0,10
208,880,15,1,4,51,7,0,1,0,0,182,0,397,10,1,7,151,23,10,3,0,4
208,1332,18,3,6,112,15,0,7,0,0,205,0,632,39,0,24,186,44,11,0,0,12
208,938,20,0,7,91,1,0,5,1,0,144,1,441,22,0,7,135,42,6,0,0,5
208,1376,28,3,3,104,16,0,3,0,2,207,0,681,18,0,10,198,59,17,2,0,10
208,1400,33,2,5,110,6,0,8,0,1,229,1,690,19,0,5,188,60,16,0,0,9
208,1499,21,1,9,115,9,1,2,0,0,244,3,708,35,0,17,231,52,18,0,0,6
208,1419,33,3,10,103,20,0,2,1,2,233,3,652,27,0,13,231,45,11,1,0,10
208,1250,24,2,7,93,17,0,6,3,1,156,1,609,35,0,27,153,56,23,0,0,8
208,1456,37,2,0,104,14,0,9,2,1,153,2,785,17,0,19,209,54,17,2,0,12
208,1217,28,4,7,108,21,1,4,1,1,132,0,592,37,1,34,147,65,7,0,0,11
208,1349,32,1,5,95,20,0,3,1,3,158,3,686,36,0,29,172,56,25,0,0,5
208,1492,31,1,3,105,23,0,8,3,1,140,1,806,23,1,33,186,83,13,1,1,16
208,1070,19,1,1,96,28,1,6,1,0,132,1,536,34,1,14,116,45,15,0,0,9
208,1150,26,4,10,86,24,0,2,0,2,141,3,573,34,0,18,141,54,13,0,0,7
208,1385,33,0,1,108,28,0,5,0,0,149,1,726,27,0,35,154,78,11,1,0,9
208,1315,22,0,4,116,23,1,6,2,1,132,0,673,25,0,22,202,52,11,0,0,6
208,441,1,0,1,37,10,0,2,0,0,74,0,222,15,0,2,32,27,5,0,0,4
208,1287,28,0,9,112,26,0,3,2,0,146,1,676,21,0,21,155,53,8,1,0,8
208,1153,21,1,2,73,13,0,1,1,0,119,3,677,22,1,12,130,47,7,0,0,5
208,1482,46,5,6,138,14,0,6,0,1,128,1,811,26,0,38,150,79,9,2,0,6
208,1457,25,0,10,126,11,0,2,1,1,150,3,797,16,0,15,196,74,11,0,1,8
208,1566,27,4,8,140,23,0,8,3,2,179,1,762,26,0,46,194,97,13,0,1,12
208,937,24,2,6,107,4,0,1,2,1,113,0,466,14,0,10,129,33,5,0,0,7
208,978,10,3,3,97,10,0,2,0,1,135,1,494,21,0,6,142,34,4,1,1,2
208,333,4,5,3,7,4,3,1,2,3,40,5,126,2,1,24,69,7,2,0,0,4
208,1459,34,2,6,131,19,0,10,1,0,191,1,723,31,0,25,186,56,21,0,0,10
208,1445,32,4,1,98,29,0,5,2,2,161,2,753,27,0,25,180,77,16,2,1,10
208,1294,29,0,6,117,6,0,8,0,0,171,3,666,21,0,12,180,39,8,1,0,9
208,1411,32,2,2,114,17,1,5,0,0,165,1,749,21,0,17,207,45,17,0,0,8
208,1481,29,1,4,104,15,0,5,0,1,180,4,794,23,1,7,218,50,11,0,0,15
208,1387,23,2,6,125,11,1,3,3,0,165,1,757,20,1,19,172,51,7,1,1,10
208,1478,30,6,7,114,9,1,4,1,1,195,1,762,23,0,18,212,54,13,0,0,7
208,1419,32,0,3,139,12,0,8,1,2,173,0,694,23,0,7,230,56,18,0,0,7
208,1095,27,5,4,99,15,1,7,0,0,193,2,497,17,0,18,131,44,12,0,0,9
208,1353,25,1,5,105,21,0,7,2,0,156,2,654,30,1,25,184,87,15,1,0,5
208,1217,19,1,4,100,10,0,2,1,0,136,3,676,13,1,10,167,33,12,2,1,9
208,1372,20,2,6,108,4,1,0,0,1,191,0,669,22,0,14,237,54,12,0,0,10
208,1532,18,4,3,122,7,0,11,0,0,198,2,818,29,0,15,203,52,12,1,0,7
208,1547,37,2,9,143,22,0,8,0,1,186,1,808,28,0,15,174,64,13,1,0,16
208,1487,35,1,7,138,18,0,3,4,0,211,0,740,24,0,9,192,62,15,1,0,5
208,307,9,0,1,22,1,0,0,0,0,36,0,165,8,0,0,35,21,0,0,0,1
208,1513,29,3,11,137,15,0,7,2,1,168,1,787,22,1,14,222,56,7,2,0,10
208,29,0,0,0,2,1,0,0,0,0,8,0,12,0,0,0,3,3,0,0,0,0
208,55,1,0,1,3,0,0,0,0,0,7,0,24,1,0,1,12,3,1,0,0,0
208,33,0,0,0,2,1,0,0,0,0,3,0,17,0,0,1,6,1,1,0,0,1
208,519,4,0,2,3,4,2,5,1,1,30,0,99,24,0,1,291,25,6,1,0,2
209,1180,26,3,2,70,25,0,2,0,0,194,3,550,25,0,21,153,82,11,0,0,3
209,1279,24,0,4,86,15,1,2,3,0,157,1,620,27,0,12,214,74,4,1,1,4
209,1177,21,4,5,55,11,1,6,0,0,225,2,543,25,0,21,193,50,3,0,1,1
209,1216,38,1,3,63,25,0,10,0,1,195,5,552,33,0,21,173,69,8,1,1,3
209,1091,21,0,4,71,17,0,6,3,1,164,2,514,41,0,15,148,58,5,1,0,6
209,402,10,0,0,24,4,1,0,0,0,93,1,136,3,0,12,89,20,2,0,0,0
209,74,1,0,2,0,2,0,0,0,0,12,0,26,2,0,7,11,9,1,0,0,0
209,144,3,1,0,7,2,0,0,0,0,17,0,48,4,0,2,51,7,2,0,0,0
209,118,2,1,0,2,2,0,0,0,0,24,0,35,5,2,0,26,10,2,3,0,2
209,304,1,0,2,5,5,2,0,0,1,66,2,106,0,0,0,100,5,4,0,1,3
209,128,4,0,0,2,5,3,0,0,0,20,0,35,0,0,7,29,16,2,0,0,1
209,92,1,0,0,4,4,1,0,0,0,9,0,30,2,0,2,31,4,2,0,1,1
209,193,0,2,0,4,17,1,0,0,0,18,0,49,4,0,9,70,16,0,0,0,0
209,239,5,0,1,9,0,2,1,0,0,55,0,41,2,0,8,102,9,2,0,0,1
209,341,8,0,0,19,4,5,2,0,0,53,1,90,8,0,5,128,11,2,0,1,2
209,342,8,0,0,7,4,1,3,0,0,61,0,140,3,0,7,67,31,4,0,0,1
209,214,0,1,1,5,3,1,0,0,0,45,1,60,1,0,9,59,23,1,0,1,0
209,110,1,0,0,1,2,0,0,0,0,12,0,41,1,0,1,47,4,0,0,0,0
209,285,4,1,1,7,13,0,1,0,0,22,1,136,2,0,18,36,38,2,0,0,2
209,174,1,0,2,8,1,0,1,0,0,20,0,57,1,0,6,60,15,0,0,0,0
209,196,3,2,0,3,4,1,0,0,0,24,1,46,12,0,8,76,6,7,0,1,0
209,253,0,0,3,11,2,1,0,2,0,52,0,103,0,1,3,59,9,4,0,0,0
209,281,2,1,0,15,2,0,0,0,1,41,0,99,1,0,4,89,19,4,0,0,0
209,115,2,0,0,2,2,0,0,0,0,15,0,53,3,0,0,13,20,0,0,0,0
209,226,3,0,0,11,5,0,2,0,0,60,1,58,0,0,2,69,10,3,0,0,0
209,256,4,0,0,12,4,0,0,0,0,27,0,64,2,0,8,99,28,2,1,0,0
209,415,8,3,0,15,9,0,1,0,0,80,0,167,0,0,5,105,19,2,0,0,1
209,150,2,1,0,4,9,5,0,0,0,31,1,23,2,0,4,53,10,2,0,1,1
209,173,0,2,0,2,1,2,0,0,0,17,0,44,1,0,0,90,9,2,0,1,0
209,265,7,1,1,7,3,1,0,0,0,25,0,83,12,1,22,71,22,2,0,0,1
209,264,1,0,2,8,1,1,0,0,0,24,0,71,3,0,4,131,14,1,1,0,1
209,172,4,0,1,2,2,0,0,0,0,25,0,62,2,0,3,56,9,1,0,0,0
209,46,0,0,1,0,0,0,0,0,0,1,0,22,0,0,2,11,7,2,0,0,0
209,149,7,0,0,2,5,0,0,0,0,18,0,59,6,0,3,41,4,1,0,0,1
209,100,0,0,0,2,7,3,0,0,0,17,0,37,1,0,2,17,13,0,0,0,0
209,275,2,0,2,25,2,1,0,0,0,35,0,74,0,1,5,107,16,3,0,0,1
209,294,3,0,1,5,4,2,1,0,1,61,1,99,6,0,0,88,11,4,1,0,0
209,165,4,0,0,4,3,0,0,0,1,25,0,34,1,0,9,68,13,1,0,0,0
209,856,14,0,0,18,7,1,2,0,1,196,1,379,9,1,14,166,26,4,0,2,4
209,222,3,0,0,5,7,0,0,0,0,48,1,88,11,0,14,24,17,2,0,0,0
209,196,0,0,1,4,1,0,0,0,0,33,0,68,2,0,1,77,4,1,1,0,1
209,282,3,0,0,7,6,0,1,0,0,51,0,95,3,0,9,85,13,5,0,0,2
209,143,0,0,0,5,1,0,0,0,0,26,0,49,3,0,1,50,5,1,0,0,0
209,40,0,0,0,0,1,0,0,0,0,9,0,16,0,0,0,9,3,2,0,0,0
209,601,12,1,2,23,38,2,1,1,2,39,0,184,27,1,44,90,117,5,0,0,4
209,550,12,1,0,19,29,1,9,2,1,29,0,175,28,2,42,81,100,6,1,0,0
209,127,2,1,0,4,0,0,0,0,0,6,0,44,4,0,2,42,19,1,0,0,0
209,843,22,4,3,81,4,0,0,2,0,120,1,252,15,0,29,250,30,13,1,0,4
209,1136,28,0,11,86,2,0,2,2,1,101,4,440,20,0,28,304,74,9,1,0,5
